"taxon","position","date_start","n_obs","response","predictor","estimate","std_estimate","p_value","r2_cond","r2_marg","type","null_mean_estimate","null_sd_estimate","path_id","month","season"
"gastropoda","A",2025-04-18,"model","fauna","root",0.3091,0.0981,0.0377,0.46,0.02,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"gastropoda","A",2025-04-19,"model","root","microclimate_1",-0.0708,-0.0214,0.8689,0.29,0,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"gastropoda","A",2025-04-19,"model","root","microclimate_2",0.0492,0.0596,0.456,0.29,0,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"gastropoda","A",2025-04-19,"model","fauna","microclimate_1",-1.0305,-0.0982,0.3987,0.46,0.02,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"gastropoda","A",2025-04-19,"model","fauna","microclimate_2",-0.0303,-0.0116,0.8606,0.46,0.02,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"gastropoda","A",2025-04-19,"model","fauna","root",0.3103,0.098,0.0403,0.46,0.02,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"gastropoda","A",2025-04-20,"model","root","microclimate_1",0.0846,0.0246,0.853,0.22,0,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"gastropoda","A",2025-04-20,"model","root","microclimate_2",0.0472,0.0557,0.5068,0.22,0,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"gastropoda","A",2025-04-20,"model","fauna","microclimate_1",-0.4663,-0.0427,0.7125,0.41,0.01,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"gastropoda","A",2025-04-20,"model","fauna","microclimate_2",-0.0598,-0.0222,0.7467,0.41,0.01,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"gastropoda","A",2025-04-20,"model","fauna","root",0.21,0.066,0.1707,0.41,0.01,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"gastropoda","A",2025-04-21,"model","root","microclimate_1",0.2859,0.0797,0.5595,0.23,0,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"gastropoda","A",2025-04-21,"model","root","microclimate_2",0.0211,0.0243,0.7741,0.23,0,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"gastropoda","A",2025-04-21,"model","fauna","microclimate_1",-0.9309,-0.0793,0.4958,0.4,0.01,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"gastropoda","A",2025-04-21,"model","fauna","microclimate_2",-0.0398,-0.014,0.8375,0.4,0.01,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"gastropoda","A",2025-04-21,"model","fauna","root",0.2318,0.0708,0.15,0.4,0.01,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"gastropoda","A",2025-04-22,"model","root","microclimate_1",0.4298,0.1179,0.3922,0.23,0.01,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"gastropoda","A",2025-04-22,"model","root","microclimate_2",0.0542,0.0639,0.4683,0.23,0.01,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"gastropoda","A",2025-04-22,"model","fauna","microclimate_1",-0.8966,-0.0722,0.5452,0.38,0.01,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"gastropoda","A",2025-04-22,"model","fauna","microclimate_2",-0.0466,-0.0161,0.8179,0.38,0.01,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"gastropoda","A",2025-04-22,"model","fauna","root",0.2452,0.072,0.1421,0.38,0.01,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"gastropoda","A",2025-04-23,"model","root","microclimate_1",0.5963,0.16,0.2632,0.19,0.02,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"gastropoda","A",2025-04-23,"model","root","microclimate_2",0.0568,0.067,0.4579,0.19,0.02,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"gastropoda","A",2025-04-23,"model","fauna","microclimate_1",-0.9263,-0.0732,0.5439,0.4,0.01,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"gastropoda","A",2025-04-23,"model","fauna","microclimate_2",-0.0089,-0.0031,0.9655,0.4,0.01,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"gastropoda","A",2025-04-23,"model","fauna","root",0.1848,0.0545,0.2742,0.4,0.01,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"gastropoda","A",2025-04-24,"model","root","microclimate_1",0.5244,0.1355,0.3465,0.19,0.01,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"gastropoda","A",2025-04-24,"model","root","microclimate_2",0.0598,0.0702,0.4438,0.19,0.01,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"gastropoda","A",2025-04-24,"model","fauna","microclimate_1",-1.0295,-0.0794,0.5199,0.37,0.01,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"gastropoda","A",2025-04-24,"model","fauna","microclimate_2",7e-04,2e-04,0.9975,0.37,0.01,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"gastropoda","A",2025-04-24,"model","fauna","root",0.1887,0.0563,0.2669,0.37,0.01,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"gastropoda","A",2025-04-25,"model","root","microclimate_1",0.4895,0.1255,0.3921,0.17,0.01,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"gastropoda","A",2025-04-25,"model","root","microclimate_2",0.0686,0.0809,0.3894,0.17,0.01,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"gastropoda","A",2025-04-25,"model","fauna","microclimate_1",-0.5327,-0.041,0.7471,0.33,0,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"gastropoda","A",2025-04-25,"model","fauna","microclimate_2",-0.0134,-0.0048,0.9488,0.33,0,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"gastropoda","A",2025-04-25,"model","fauna","root",0.1971,0.0592,0.2532,0.33,0,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"gastropoda","A",2025-04-26,"model","root","microclimate_1",0.4378,0.1112,0.4598,0.12,0.01,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"gastropoda","A",2025-04-26,"model","root","microclimate_2",0.0784,0.0918,0.33,0.12,0.01,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"gastropoda","A",2025-04-26,"model","fauna","microclimate_1",0.2974,0.023,0.8629,0.26,0.01,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"gastropoda","A",2025-04-26,"model","fauna","microclimate_2",-0.0122,-0.0043,0.9532,0.26,0.01,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"gastropoda","A",2025-04-26,"model","fauna","root",0.265,0.0806,0.1304,0.26,0.01,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"gastropoda","A",2025-04-27,"model","root","microclimate_1",0.3724,0.0931,0.5379,0.12,0.01,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"gastropoda","A",2025-04-27,"model","root","microclimate_2",0.0796,0.0923,0.3329,0.12,0.01,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"gastropoda","A",2025-04-27,"model","fauna","microclimate_1",0.2038,0.0156,0.9084,0.26,0,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"gastropoda","A",2025-04-27,"model","fauna","microclimate_2",-0.0113,-0.004,0.9571,0.26,0,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"gastropoda","A",2025-04-27,"model","fauna","root",0.2739,0.0837,0.12,0.26,0,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"gastropoda","A",2025-04-28,"model","root","microclimate_1",0.2659,0.0651,0.6793,0.11,0.01,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"gastropoda","A",2025-04-28,"model","root","microclimate_2",0.0805,0.0925,0.339,0.11,0.01,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"gastropoda","A",2025-04-28,"model","fauna","microclimate_1",0.0433,0.0033,0.9818,0.23,0.01,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"gastropoda","A",2025-04-28,"model","fauna","microclimate_2",-0.0164,-0.0058,0.9382,0.23,0.01,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"gastropoda","A",2025-04-28,"model","fauna","root",0.2791,0.0866,0.1148,0.23,0.01,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"gastropoda","A",2025-04-29,"model","root","microclimate_1",0.0494,0.012,0.9409,0.12,0.01,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"gastropoda","A",2025-04-29,"model","root","microclimate_2",0.0825,0.0941,0.3408,0.12,0.01,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"gastropoda","A",2025-04-29,"model","fauna","microclimate_1",-0.4399,-0.0354,0.829,0.22,0.01,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"gastropoda","A",2025-04-29,"model","fauna","microclimate_2",-0.0261,-0.0099,0.9044,0.22,0.01,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"gastropoda","A",2025-04-29,"model","fauna","root",0.2813,0.0934,0.1211,0.22,0.01,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"gastropoda","A",2025-04-30,"model","root","microclimate_1",-0.1261,-0.0303,0.852,0.13,0.01,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",4,"Spring"
"gastropoda","A",2025-04-30,"model","root","microclimate_2",0.0826,0.0927,0.3552,0.13,0.01,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",4,"Spring"
"gastropoda","A",2025-04-30,"model","fauna","microclimate_1",0.4845,0.0408,0.8034,0.12,0.01,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",4,"Spring"
"gastropoda","A",2025-04-30,"model","fauna","microclimate_2",-0.0275,-0.0108,0.8978,0.12,0.01,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",4,"Spring"
"gastropoda","A",2025-04-30,"model","fauna","root",0.2784,0.0974,0.1215,0.12,0.01,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",4,"Spring"
"gastropoda","A",2025-05-01,"model","root","microclimate_1",-0.1674,-0.0395,0.8072,0.16,0.01,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",5,"Spring"
"gastropoda","A",2025-05-01,"model","root","microclimate_2",0.0807,0.0888,0.3806,0.16,0.01,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",5,"Spring"
"gastropoda","A",2025-05-01,"model","fauna","microclimate_1",0.3356,0.0283,0.8643,0.07,0.01,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",5,"Spring"
"gastropoda","A",2025-05-01,"model","fauna","microclimate_2",-0.0235,-0.0092,0.9087,0.07,0.01,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",5,"Spring"
"gastropoda","A",2025-05-01,"model","fauna","root",0.2959,0.1059,0.0838,0.07,0.01,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",5,"Spring"
"gastropoda","A",2025-05-02,"model","root","microclimate_1",-0.2161,-0.0495,0.7585,0.2,0.01,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",5,"Spring"
"gastropoda","A",2025-05-02,"model","root","microclimate_2",0.0778,0.0834,0.4166,0.2,0.01,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",5,"Spring"
"gastropoda","A",2025-05-02,"model","fauna","microclimate_1",-0.1066,-0.01,0.9577,0.04,0.01,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",5,"Spring"
"gastropoda","A",2025-05-02,"model","fauna","microclimate_2",-0.0157,-0.0069,0.9386,0.04,0.01,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",5,"Spring"
"gastropoda","A",2025-05-02,"model","fauna","root",0.3047,0.1254,0.074,0.04,0.01,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",5,"Spring"
"gastropoda","A",2025-05-03,"model","root","microclimate_1",0.0259,0.0064,0.9552,0.26,0,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",5,"Spring"
"gastropoda","A",2025-05-03,"model","root","microclimate_2",0.0544,0.0565,0.5801,0.26,0,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",5,"Spring"
"gastropoda","A",2025-05-03,"model","fauna","microclimate_1",0.0775,0.0092,0.937,0.19,0.01,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",5,"Spring"
"gastropoda","A",2025-05-03,"model","fauna","microclimate_2",-0.0018,-9e-04,0.9928,0.19,0.01,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",5,"Spring"
"gastropoda","A",2025-05-03,"model","fauna","root",0.255,0.1232,0.1423,0.19,0.01,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",5,"Spring"
"gastropoda","A",2025-05-04,"model","root","microclimate_1",0.0317,0.0091,0.9411,0.35,0.01,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",5,"Spring"
"gastropoda","A",2025-05-04,"model","root","microclimate_2",0.0802,0.0807,0.4873,0.35,0.01,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",5,"Spring"
"gastropoda","A",2025-05-04,"model","fauna","microclimate_1",0.1791,0.0279,0.8291,0.28,0.01,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",5,"Spring"
"gastropoda","A",2025-05-04,"model","fauna","microclimate_2",0.0404,0.0222,0.8564,0.28,0.01,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",5,"Spring"
"gastropoda","A",2025-05-04,"model","fauna","root",0.1419,0.0774,0.4117,0.28,0.01,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",5,"Spring"
"gastropoda","A",2025-05-05,"model","root","microclimate_1",0.3313,0.1075,0.4074,0.44,0.02,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",5,"Spring"
"gastropoda","A",2025-05-05,"model","root","microclimate_2",0.1324,0.1271,0.2387,0.44,0.02,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",5,"Spring"
"gastropoda","A",2025-05-05,"model","fauna","microclimate_1",0.0417,0.0081,0.9491,0.35,0,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",5,"Spring"
"gastropoda","A",2025-05-05,"model","fauna","microclimate_2",0.1212,0.0692,0.5572,0.35,0,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",5,"Spring"
"gastropoda","A",2025-05-05,"model","fauna","root",0.011,0.0066,0.9512,0.35,0,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",5,"Spring"
"gastropoda","A",2025-05-06,"model","root","microclimate_1",0.3132,0.1182,0.3538,0.57,0.02,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",5,"Spring"
"gastropoda","A",2025-05-06,"model","root","microclimate_2",0.1321,0.1232,0.2156,0.57,0.02,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",5,"Spring"
"gastropoda","A",2025-05-06,"model","fauna","microclimate_1",-0.0298,-0.0068,0.9615,0.32,0.01,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",5,"Spring"
"gastropoda","A",2025-05-06,"model","fauna","microclimate_2",0.1514,0.085,0.4819,0.32,0.01,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",5,"Spring"
"gastropoda","A",2025-05-06,"model","fauna","root",0.068,0.0409,0.7357,0.32,0.01,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",5,"Spring"
"gastropoda","A",2025-05-07,"model","root","microclimate_1",0.357,0.1405,0.2073,0.68,0.02,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",5,"Spring"
"gastropoda","A",2025-05-07,"model","root","microclimate_2",0.0888,0.0824,0.3801,0.68,0.02,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",5,"Spring"
"gastropoda","A",2025-05-07,"model","fauna","microclimate_1",-0.218,-0.0569,0.7175,0.28,0.04,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",5,"Spring"
"gastropoda","A",2025-05-07,"model","fauna","microclimate_2",0.1813,0.1117,0.3838,0.28,0.04,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",5,"Spring"
"gastropoda","A",2025-05-07,"model","fauna","root",0.2485,0.1649,0.2145,0.28,0.04,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",5,"Spring"
"gastropoda","C",2024-03-06,"model","root","microclimate_1",0.1123,0.0203,0.8194,0.51,0.04,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",3,"Spring"
"gastropoda","C",2024-03-06,"model","root","microclimate_2",-0.595,-0.31,0.0035,0.51,0.04,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",3,"Spring"
"gastropoda","C",2024-03-06,"model","fauna","microclimate_1",0.3658,0.2632,3e-04,0.46,0.03,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",3,"Spring"
"gastropoda","C",2024-03-06,"model","fauna","microclimate_2",0.0641,0.1329,0.1859,0.46,0.03,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",3,"Spring"
"gastropoda","C",2024-03-06,"model","fauna","root",0.0156,0.0621,0.2508,0.46,0.03,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",3,"Spring"
"gastropoda","C",2024-03-07,"model","root","microclimate_1",-0.0883,-0.0168,0.8503,0.47,0.05,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",3,"Spring"
"gastropoda","C",2024-03-07,"model","root","microclimate_2",-0.5898,-0.3189,0.0027,0.47,0.05,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",3,"Spring"
"gastropoda","C",2024-03-07,"model","fauna","microclimate_1",0.3452,0.2454,7e-04,0.46,0.02,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",3,"Spring"
"gastropoda","C",2024-03-07,"model","fauna","microclimate_2",0.0574,0.1163,0.2581,0.46,0.02,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",3,"Spring"
"gastropoda","C",2024-03-07,"model","fauna","root",0.0179,0.0671,0.2157,0.46,0.02,"observed",0.00151940884196262,0.0770696039113462,"root -> fauna",3,"Spring"
"gastropoda","C",2024-03-08,"model","root","microclimate_1",-0.4426,-0.0867,0.3482,0.51,0.07,"observed",-0.00120749816498221,0.0754488899503128,"microclimate_1 -> root",3,"Spring"
"gastropoda","C",2024-03-08,"model","root","microclimate_2",-0.7165,-0.4077,9e-04,0.51,0.07,"observed",0.00156743266896279,0.0749605247685457,"microclimate_2 -> root",3,"Spring"
"gastropoda","C",2024-03-08,"model","fauna","microclimate_1",0.3562,0.2482,9e-04,0.46,0.02,"observed",-0.00184604765400034,0.0771923483573267,"microclimate_1 -> fauna",3,"Spring"
"gastropoda","C",2024-03-08,"model","fauna","microclimate_2",0.0628,0.1272,0.2127,0.46,0.02,"observed",-0.00417677149793913,0.0755608285345694,"microclimate_2 -> fauna",3,"Spring"
